id   g1 (est)    g1 (true)     psf e1    g2 (est)    g2 (true)    psf e2    converged    ks1    ks2    outlierFrac (|g1|>2)  outlierFrac (|g2|>2)
           0  -0.00064187749  -0.00144504   0.00316841    -0.028414683   -0.0287795   -0.0317388      1.00000     0.181035     0.206735  0.000201187  0.000201187
           1   -0.0063582385  -0.00534676 -0.000691600     0.025147059    0.0256026    0.0108405      1.00000     0.747610     0.585460  0.000302024  0.000100675
           2     0.012762561   0.00535843    0.0910799    -0.059510196   -0.0373731    0.0902673      1.00000  4.77969e-27  1.69679e-34    0.0103935    0.0313289
           3     0.017552403    0.0164763   -0.0167270     0.021111372    0.0218396   -0.0133426      1.00000     0.214474     0.166383  0.000201532  0.000100766
           4     0.011159449    0.0104098   -0.0563567     0.031384604    0.0319965   0.00564254      1.00000    0.0234099   0.00112835  0.000100442      0.00000
           5    -0.032567755   -0.0302553   -0.0587624     0.025359953    0.0259719    -0.182089      1.00000    0.0784108  0.000947117  0.000508958   0.00142508
           6     0.016664357    0.0167167    0.0821519    -0.010495654   -0.0121356    0.0556485      1.00000     0.753920    0.0818434  0.000403511  0.000201755
           7     0.024170043    0.0246525   -0.0413379    -0.018348847   -0.0198896    0.0191146      1.00000     0.506330     0.307731  0.000100664  0.000100664
           8     0.040154268    0.0404606    0.0605694   -0.0076740642  -0.00578720     0.115699      1.00000     0.481401    0.0631080  0.000503981  0.000302389
           9    -0.022056847   -0.0200004    0.0749314     0.017849811    0.0209775    0.0669319      1.00000    0.0999768     0.237344      0.00000  0.000201410
          10    -0.031937361   -0.0306736    0.0212865    -0.024011727   -0.0243472    0.0109994      1.00000    0.0529051     0.665661  0.000403266  0.000100817
          11    -0.014876455   -0.0160428    0.0231949    0.0088034714   0.00864339  -0.00462086      1.00000   0.00309556    0.0715706      0.00000      0.00000
          12     0.033475038    0.0342224   -0.0225834    -0.028347276   -0.0287282   -0.0190971      1.00000  0.000911434    0.0365658  0.000200944      0.00000
          13    -0.027088179   -0.0274022    0.0453808     0.037290973    0.0377241    0.0305219      1.00000     0.278355     0.257921  0.000101112  0.000303337
          14     0.027538864    0.0275106  -0.00210978     0.010897676    0.0127254   -0.0187203      1.00000     0.175311     0.283075  0.000402658      0.00000
          15    -0.016055017   -0.0151877  -0.00121477     0.030163559    0.0323056    0.0665107      1.00000     0.565029     0.949839  0.000201816  0.000706357
          16     0.026257485    0.0264334    0.0139304    -0.012517764   -0.0132755   -0.0185016      1.00000     0.119090   0.00662120  0.000201227      0.00000
          17    0.0041361209   0.00297962    0.0156099    -0.030389280   -0.0188035    0.0497149      1.00000  1.26943e-10  1.87768e-16   0.00351535    0.0105461
          18   -0.0053989641  -0.00548165    0.0134483    0.0087681882    0.0110962   -0.0151986      1.00000     0.418607     0.131832  0.000101010      0.00000
          19    0.0055084040   0.00734455    0.0216053     0.047527535    0.0475153   -0.0334346      1.00000    0.0574468     0.477757  0.000301417  0.000401889
          20   -0.0080559175  -0.00928498   0.00179924     0.035635163    0.0346999   -0.0194212      1.00000     0.227366     0.158537  0.000100837  0.000100837
          21    -0.023737738   -0.0240555    0.0326650   -0.0057430762  -0.00399558    0.0498969      1.00000     0.279177     0.555044  0.000303183  0.000202122
          22    -0.018194694   -0.0177956   -0.0247298     0.023218009    0.0234585   -0.0105980      1.00000     0.888417     0.691742  0.000201674  0.000302511
          23    -0.022881330   -0.0222344    -0.140164     0.023062322    0.0264074    0.0255662      1.00000  0.000192427  0.000345020   0.00124883   0.00260173
          24    0.0059923699   0.00687491    0.0171984     0.021059142    0.0210066    0.0293656      1.00000     0.734699     0.141599  0.000100939  0.000201877
          25    0.0088405247   0.00954333    0.0909735    -0.034004913   -0.0357468   -0.0329641      1.00000     0.167300     0.251205      0.00000  0.000304167
          26    -0.041001111   -0.0407312    0.0355883    0.0095035182    0.0154597    0.0791167      1.00000  1.54470e-05  4.46455e-05   0.00113041  0.000924879
          27     0.018040102    0.0190164   -0.0457017    0.0078088116   0.00768255   -0.0133889      1.00000     0.289496    0.0644852  0.000703942  0.000201126
          28    0.0048588374   0.00475667   0.00525041     0.029508302    0.0301074    0.0435382      1.00000    0.0411243    0.0670580  0.000100452  0.000200904
          29     0.049827002    0.0368449   -0.0340554     0.021374906   0.00814508    -0.172151      1.00000  9.59201e-22  1.02322e-30    0.0114863    0.0104420
          30   -0.0069428327  -0.00597455   -0.0215361    -0.042346275   -0.0417980    0.0315081      1.00000     0.916947    0.0182953  0.000100735  0.000100735
          31     0.027990519    0.0285255   -0.0198104    -0.040448025   -0.0390620    0.0242500      1.00000     0.511116     0.106193      0.00000  0.000100553
          32    -0.043957878   -0.0420628   0.00791127    0.0040938907   0.00409745   -0.0207515      1.00000     0.604565     0.372254  0.000100817  0.000100817
          33     0.015521121    0.0132218   -0.0113840    0.0030738723   0.00218914   -0.0191606      1.00000    0.0618341     0.241759  0.000609446  0.000507872
          34    0.0015075420   0.00130086   -0.0691547     0.025533899    0.0240597    0.0643780      1.00000    0.0212824   0.00293062  0.000715893  0.000715893
          35    -0.048319370   -0.0481470    0.0130949    0.0010373506  0.000295426   -0.0608160      1.00000    0.0741399     0.320861  0.000707142  0.000303061
          36    -0.030201147   -0.0307198   -0.0361859     0.010881838    0.0111827    0.0225353      1.00000     0.851876     0.965379  0.000403429      0.00000
          37    -0.035058706   -0.0329903    0.0736104    0.0064166113    0.0107801     0.107165      1.00000  1.07436e-05   0.00257366   0.00102145  0.000408580
          38     0.015428953    0.0144253    -0.100840     0.010400246   0.00689575    -0.129174      1.00000   0.00106402   0.00186441  0.000918086  0.000816077
          39     0.012287316    0.0120949    0.0136393   0.00048923807   0.00243766    0.0661918      1.00000     0.825486     0.660164  0.000809389  0.000101174
          40    -0.010568361  -0.00941287    0.0171925    -0.046383932   -0.0448131   -0.0177745      1.00000     0.539374     0.855228  0.000202081  0.000202081
          41    0.0089951556   0.00919058  -0.00156178    0.0054065146   0.00644776   -0.0116176      1.00000     0.519552     0.382168      0.00000  0.000202327
          42     0.040563112    0.0389658   -0.0163862     0.012460561    0.0106858    0.0119352      1.00000     0.871407     0.285261  0.000101143      0.00000
          43    0.0083263747   0.00946788    0.0576236    -0.028741957   -0.0275492   0.00807040      1.00000     0.603684     0.655416  0.000507872  0.000203149
          44     0.012505653    0.0155150     0.125218    -0.019112935   -0.0195733   -0.0337655      1.00000     0.172690     0.838702  0.000506175  0.000506175
          45    0.0033750890   0.00610218  -0.00421756   -0.0094347483   -0.0106292    0.0131271      1.00000     0.347289     0.361823  0.000403673  0.000302755
          46     0.030082231    0.0323933     0.133937    0.0099093493    0.0120493   -0.0430329      1.00000  8.22363e-07  3.94000e-07   0.00282575   0.00177917
          47    -0.021860779   -0.0214558   -0.0352278   -0.0040442837  -0.00504628   -0.0603714      1.00000     0.335627    0.0726188      0.00000  0.000100604
          48     0.028584012    0.0287119   -0.0186378     0.036629427    0.0361293   -0.0270309      1.00000    0.0127865     0.853435  0.000402374      0.00000
          49     0.034296124    0.0330061    0.0196852     0.027310744    0.0272442    0.0297092      1.00000     0.607307   0.00317688  0.000100523  0.000100523
          50    0.0073550325   0.00439915   -0.0217366     0.047053972    0.0488302  -0.00848669      1.00000     0.818158     0.101664  0.000100867  0.000201735
          51    -0.024527749   -0.0228448    0.0264519     0.045065343    0.0444184  -0.00775677      1.00000     0.115096     0.133210      0.00000  0.000302297
          52    -0.042990556   -0.0446258   -0.0139478     0.017769802    0.0180556  -0.00444009      1.00000   0.00636778   0.00579394      0.00000  0.000100311
          53    -0.030397459   -0.0306560   -0.0169884    -0.034026076   -0.0354999   -0.0140452      1.00000     0.269653     0.309752  0.000200985  0.000200985
          54    0.0078969469   0.00588456   -0.0148789    -0.044388163   -0.0435370    0.0159614      1.00000     0.878830    0.0609063      0.00000  0.000101389
          55    -0.040577967   -0.0399474   -0.0130939     0.021094165    0.0179974    0.0336903      1.00000    0.0392703     0.184864  0.000100412  0.000200823
          56     0.028521700    0.0306895  0.000134515   -0.0061096596  -0.00402826    0.0634126      1.00000     0.223860     0.419197  0.000603379  0.000100563
